,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive
1628,0,0,0,0,0,0,0,0,5,3,5,3,2,0,2,0,8,4,0,1
1629,0,6,0,0,0,0,0,0,1,0,3,2,3,0,2,0,6,5,2,5
1630,0,6,0,0,4,0,0,0,6,2,7,3,7,2,2,0,8,2,2,0
1631,5,5,0,0,0,0,0,0,6,0,6,2,5,0,4,0,1,4,0,4
1632,0,0,0,0,3,0,0,0,3,4,8,2,6,0,2,0,8,2,0,0
1633,0,0,0,0,4,0,0,0,3,1,8,2,4,2,7,0,8,2,2,0
1634,0,6,0,0,4,0,0,0,8,0,0,3,9,2,2,0,1,4,0,6
1635,0,0,0,0,2,0,0,0,3,1,2,1,0,2,3,0,5,7,1,4
1636,4,6,0,0,4,0,0,0,6,2,7,3,7,2,2,0,8,2,2,0
1637,0,6,0,0,2,0,0,0,3,6,7,3,3,2,2,0,8,1,1,1
1638,0,0,0,0,2,0,0,0,4,4,3,2,1,2,3,0,3,3,2,1
1639,0,0,0,0,2,0,0,0,3,5,0,2,3,2,4,0,5,1,1,3
1640,0,6,0,0,3,0,0,0,6,1,5,2,7,2,3,0,1,2,0,3
1641,0,6,0,6,4,0,0,0,6,1,1,2,3,2,5,0,1,2,0,6
1642,0,0,0,0,0,0,0,0,8,0,0,3,9,2,3,0,1,0,0,7
1643,0,5,0,0,2,0,0,0,5,6,9,1,0,2,2,0,9,1,0,3
1644,0,0,0,0,0,0,0,0,5,5,7,3,1,0,4,0,9,1,2,0
1645,0,6,0,0,0,0,0,0,2,3,6,2,2,0,5,0,5,3,2,1
1646,0,0,0,0,0,0,0,0,7,1,1,3,9,0,3,0,2,2,0,7
1647,0,0,0,0,4,0,0,0,4,1,6,3,7,2,3,0,8,3,1,3
1648,0,6,0,0,4,0,0,0,3,1,5,3,6,2,3,0,8,2,2,2
1649,0,0,0,0,4,0,0,0,2,3,6,2,4,2,3,0,7,3,0,0
1650,0,6,0,0,6,0,0,0,3,1,7,2,9,0,3,0,10,1,0,7
1651,0,6,0,0,0,0,0,0,6,3,6,2,2,0,5,0,3,3,2,1
1652,0,6,0,0,0,0,0,0,7,1,1,3,9,0,3,0,2,2,0,7
1653,0,0,0,0,0,0,0,0,3,3,6,2,1,2,3,0,8,3,0,4
1654,0,5,0,0,4,0,0,0,2,5,8,3,1,2,8,0,5,1,2,1
1655,0,0,0,0,4,1,0,0,4,2,5,4,5,0,3,0,9,2,0,2
1656,0,6,0,0,4,0,0,0,6,2,7,3,7,2,2,0,8,2,2,0
1657,0,0,0,0,4,0,0,0,1,5,3,1,0,0,2,0,6,2,2,5
1658,0,0,0,0,0,0,0,0,4,3,9,4,5,0,2,0,10,0,0,0
1659,0,6,0,0,4,0,0,0,5,2,4,2,1,2,5,0,9,6,3,1
1660,0,6,0,0,3,0,0,0,4,1,4,2,1,1,5,0,3,4,2,1
1661,0,6,0,0,0,0,0,0,2,1,3,2,0,0,2,0,5,5,1,4
1662,0,6,0,0,0,0,0,0,4,3,7,3,6,0,4,0,10,0,0,2
1663,0,0,0,0,4,0,0,0,6,3,3,3,6,2,0,0,1,4,0,4
1664,0,6,0,0,4,0,0,0,8,1,2,3,8,2,3,0,3,3,1,5
1665,0,6,0,0,0,0,0,0,4,5,1,2,2,0,4,0,9,1,0,3
1666,0,6,0,0,0,0,0,0,2,0,2,2,1,0,3,0,5,6,0,4
1667,0,6,0,0,0,0,0,0,3,3,5,3,5,0,3,0,8,3,2,3
1668,0,5,0,0,0,0,0,0,1,6,9,4,3,0,1,0,7,0,2,3
1669,0,0,0,0,2,0,0,0,5,4,7,2,7,2,5,0,8,2,0,2
1670,0,6,0,0,3,0,0,0,6,0,2,2,9,0,0,0,1,2,0,9
1671,0,6,0,0,0,0,0,0,5,3,9,2,2,0,0,0,9,0,0,2
1672,0,6,0,0,0,0,0,0,6,1,5,4,9,0,2,0,3,7,2,3
1673,0,0,0,4,0,0,0,0,7,2,2,3,9,0,5,0,3,3,3,7
1674,0,0,0,0,0,0,0,0,1,2,5,3,0,0,4,0,7,3,0,3
1675,0,6,0,0,0,0,0,0,6,2,6,2,7,0,2,0,8,3,1,1
1676,0,6,0,0,0,0,0,0,2,1,7,3,1,0,5,0,5,2,0,1
1677,0,6,0,0,0,0,0,0,3,3,5,2,8,0,2,0,7,4,2,3
1678,4,6,0,6,0,0,0,0,4,2,2,2,1,0,5,0,3,6,0,3
1679,0,0,0,0,2,0,0,0,6,1,3,2,8,2,2,0,3,0,0,2
1680,0,0,0,0,0,0,0,0,7,0,3,2,0,0,3,0,2,6,0,7
1681,0,0,0,0,0,0,0,0,5,4,6,2,2,0,2,0,8,4,2,2
1682,0,0,0,0,0,0,0,0,2,5,7,2,4,2,5,0,5,4,0,2
1683,0,6,0,0,4,0,0,0,1,4,5,4,9,2,0,0,7,3,1,2
1684,0,0,0,0,4,0,0,0,7,5,5,2,0,0,2,0,2,4,0,4
1685,0,6,0,3,3,0,0,0,5,0,5,5,7,2,3,0,9,6,1,3
1686,0,0,0,0,0,0,0,0,1,6,5,2,3,0,1,0,6,2,0,0
1687,0,0,0,0,0,0,0,0,6,0,3,3,0,0,4,0,8,9,1,4
1688,0,0,0,0,2,0,0,0,4,2,3,3,5,2,4,0,10,3,1,5
1689,0,6,0,0,3,0,0,0,8,0,0,3,9,0,0,0,2,2,0,7
1690,0,6,0,0,4,0,0,0,8,0,2,3,9,2,4,0,2,2,0,9
1691,0,0,0,0,1,0,0,0,3,2,2,1,0,2,4,0,5,7,2,0
1692,0,0,0,0,0,0,0,0,4,1,5,3,7,0,6,0,8,1,0,0
1693,0,6,0,0,3,0,0,0,1,5,7,2,0,2,3,0,7,4,0,0
1694,0,6,0,0,0,0,0,0,8,1,1,4,9,0,3,0,1,2,1,4
1695,0,0,0,0,4,0,0,0,3,2,7,3,4,2,2,0,8,1,0,1
1696,0,6,0,0,5,0,0,0,3,2,4,2,5,2,3,0,1,3,1,3
1697,0,0,0,0,0,0,0,0,2,2,5,3,0,2,4,0,5,3,1,1
1698,0,6,0,0,1,0,0,0,5,1,1,2,1,2,5,0,1,5,3,4
1699,0,0,0,0,0,0,0,0,3,3,7,3,6,0,4,0,8,0,0,2
1700,4,6,0,0,0,0,0,0,4,5,9,4,0,0,5,0,8,2,0,5
1701,0,6,0,0,3,0,0,0,1,2,5,1,4,2,2,0,4,2,0,5
1702,0,6,0,3,4,0,0,0,6,1,2,2,7,2,2,0,3,7,1,3
1703,0,5,0,0,0,0,0,0,2,4,5,2,0,0,1,0,5,2,4,1
1704,0,0,0,0,0,0,0,0,6,2,2,2,7,0,2,0,1,1,0,4
1705,0,6,0,0,3,0,0,0,7,1,4,3,9,0,3,0,3,5,2,4
1706,0,0,0,0,4,0,0,0,3,1,7,2,9,0,3,0,10,1,0,7
1707,0,0,0,0,0,0,0,0,7,3,1,3,4,0,5,0,2,4,2,3
1708,0,0,0,2,3,0,0,0,3,4,9,2,0,2,7,0,8,2,0,0
1709,0,5,0,0,1,0,0,0,3,2,6,2,9,2,2,0,8,2,2,3
1710,0,6,0,0,3,0,0,0,3,0,9,4,0,2,3,0,8,0,0,0
1711,0,6,0,0,5,0,0,0,5,2,4,2,6,2,4,0,8,3,1,4
1712,0,6,0,0,4,0,0,0,6,1,3,3,7,1,3,0,1,2,1,4
1713,6,5,0,0,0,0,0,0,2,5,5,2,7,0,0,0,5,1,0,2
1714,0,6,0,0,4,0,0,0,4,2,4,2,1,2,4,0,9,5,2,1
1715,0,6,0,0,0,0,0,0,3,5,3,1,1,0,3,0,5,2,2,1
1716,0,6,0,0,4,0,0,0,4,6,8,3,0,2,2,0,9,1,0,4
1717,0,6,0,0,0,0,0,0,4,4,5,2,1,0,5,0,3,2,3,1
1718,0,6,0,0,0,0,0,0,5,4,6,3,0,0,4,0,9,3,0,0
1719,0,6,0,0,0,0,0,0,3,4,4,2,3,0,3,0,8,2,1,7
1720,0,0,0,4,0,0,0,0,2,6,9,3,0,0,3,0,7,0,1,3
1721,0,5,0,0,0,0,0,0,3,2,6,3,4,0,5,0,8,3,2,1
1722,0,6,0,0,4,0,0,0,5,2,5,2,3,2,3,0,9,3,2,2
1723,0,5,0,0,4,0,0,0,5,3,6,3,4,2,3,0,9,2,1,2
1724,0,6,0,0,6,0,0,0,7,2,2,3,9,2,4,0,2,0,3,7
1725,0,0,0,0,0,0,0,0,3,2,6,2,9,0,2,0,8,2,2,3
1726,0,6,0,0,3,0,0,0,3,5,5,6,3,2,0,0,8,5,1,0
1727,0,0,0,0,3,1,0,0,3,0,4,2,6,1,2,0,10,3,0,5
1728,0,0,0,0,2,0,0,0,1,2,5,2,0,2,4,0,6,2,2,0
1729,0,6,0,0,0,0,0,0,4,2,3,4,9,0,3,0,9,4,0,2
1730,0,0,0,0,1,0,0,0,3,0,9,2,4,0,2,0,8,2,0,0
1731,0,0,0,0,3,0,0,0,6,1,4,3,8,0,4,0,8,6,1,3
1732,0,5,0,0,0,0,0,0,2,4,7,2,0,0,3,0,5,2,0,4
1733,0,0,0,0,4,0,0,0,6,2,6,2,4,2,5,0,8,1,2,2
1734,0,8,0,0,4,0,0,1,1,5,7,2,4,0,5,1,5,1,2,2
1735,0,6,0,0,4,0,0,0,2,5,7,2,4,1,2,0,7,5,0,4
1736,0,6,0,0,0,0,0,0,7,0,3,4,9,0,4,0,3,9,1,4
1737,0,0,0,0,0,0,0,0,1,1,4,2,1,2,4,0,5,2,2,2
1738,0,6,0,0,4,0,0,0,1,3,7,3,6,2,0,0,7,6,0,2
1739,0,6,0,0,4,0,0,0,4,3,5,3,1,2,1,0,3,3,1,3
1740,0,0,0,0,2,0,0,0,2,1,3,2,0,0,2,0,7,5,1,4
1741,0,0,0,0,0,0,0,0,2,6,5,2,6,0,5,0,5,3,1,1
1742,0,6,0,0,0,0,0,0,3,1,5,3,5,0,2,0,7,3,0,1
1743,0,0,0,0,4,0,0,0,4,3,6,3,6,0,2,0,10,3,1,3
1744,0,0,0,0,3,0,0,0,6,4,4,3,9,0,4,0,3,4,0,5
1745,0,0,0,0,0,0,0,0,8,3,0,3,7,0,4,0,3,3,0,5
1746,0,6,0,0,0,0,0,0,4,3,5,3,0,0,4,0,9,4,0,3
1747,0,0,0,0,4,0,0,0,4,3,3,2,6,2,3,0,8,4,2,2
1748,0,0,0,0,0,0,0,0,2,2,4,2,0,0,7,0,5,4,4,2
1749,0,0,0,0,1,0,0,0,3,2,7,3,4,0,5,0,8,3,0,2
1750,0,0,0,0,3,0,0,0,6,4,7,2,5,2,2,0,3,3,0,0
1751,0,0,0,0,0,0,0,0,3,1,6,3,7,0,3,0,8,4,1,2
1752,0,0,0,0,5,0,0,0,3,0,6,3,9,0,2,0,10,0,0,2
1753,0,5,0,0,0,0,0,0,7,3,5,4,0,2,6,0,8,3,2,6
1754,0,0,0,0,4,0,0,0,7,1,1,3,9,2,3,0,2,2,0,7
1755,0,0,0,0,5,0,0,0,3,2,7,3,7,0,2,0,8,2,2,0
1756,0,4,0,0,0,0,0,0,2,4,6,2,0,0,4,0,5,3,1,2
1757,0,0,0,0,3,0,0,0,4,3,6,2,2,0,5,0,9,3,2,1
1758,0,6,0,0,2,0,0,0,6,5,5,1,1,2,4,0,1,3,1,0
1759,0,7,2,0,0,0,0,0,6,2,8,3,7,1,4,0,8,2,1,4
1760,0,5,1,0,4,1,0,0,4,2,6,2,5,0,3,0,9,2,1,2
1761,0,6,0,0,2,0,0,0,3,2,4,1,0,2,5,0,5,4,6,0
1762,0,0,0,4,0,0,0,0,7,0,4,4,7,0,2,0,2,6,0,0
1763,0,6,0,3,4,0,0,0,5,0,5,5,7,2,3,0,9,6,1,3
1764,0,0,0,0,4,0,0,0,8,4,1,3,9,2,3,0,1,1,1,4
1765,0,5,0,0,4,0,0,0,5,3,7,3,6,0,4,0,9,0,0,2
1766,0,6,0,0,4,0,0,0,7,2,4,3,5,2,0,0,3,3,2,3
1767,0,0,0,0,0,0,0,0,5,2,6,3,4,0,3,0,8,3,2,3
1768,0,6,0,0,0,0,0,0,1,9,9,3,4,0,5,0,7,0,3,0
1769,0,0,0,0,6,1,0,0,3,4,7,3,9,0,5,0,8,0,0,0
1770,0,6,0,0,0,0,0,0,5,4,4,3,4,0,3,0,8,4,0,3
1771,0,6,0,6,3,0,0,0,8,1,3,3,9,2,4,0,2,3,0,5
1772,0,0,0,0,1,0,0,0,4,4,9,2,0,0,2,0,9,0,0,2
1773,0,6,0,0,0,0,0,0,3,3,5,3,9,0,5,0,8,2,0,0
1774,0,6,0,0,0,0,0,0,6,2,2,2,8,0,4,0,1,3,1,7
1775,0,0,0,0,0,0,0,0,5,0,5,5,6,0,3,0,9,3,0,0
1776,0,6,0,0,2,0,0,0,2,4,3,2,1,2,0,0,5,3,0,2
1777,0,0,0,0,4,0,0,0,6,0,0,4,5,2,4,0,1,0,1,4
1778,0,6,0,0,4,0,0,0,4,2,3,4,9,3,3,0,9,4,0,2
1779,0,0,0,0,3,0,0,0,4,2,2,3,1,0,4,0,8,5,2,4
1780,0,0,0,0,0,0,0,0,6,0,4,3,6,0,5,0,1,1,0,6
1781,0,6,0,0,8,0,0,0,1,0,3,2,6,0,3,0,6,2,0,7
1782,0,6,0,0,6,1,0,0,4,0,4,3,9,0,5,0,10,0,2,3
1783,0,6,0,0,0,0,0,0,7,2,4,2,9,0,3,0,2,0,1,3
1784,0,6,0,0,0,0,0,0,2,4,5,2,4,0,3,0,5,2,1,1
1785,0,6,0,0,4,0,0,0,6,1,5,2,7,0,5,0,3,4,1,2
1786,0,6,0,0,5,0,0,0,6,4,4,2,9,2,0,0,3,2,0,4
1787,0,0,0,0,0,0,0,0,6,0,0,4,9,0,5,0,3,3,0,5
1788,0,0,0,0,4,0,0,0,4,2,6,2,5,2,4,0,8,4,1,2
1789,0,0,0,0,0,0,0,0,7,2,3,3,8,0,4,0,2,5,1,3
1790,0,6,0,0,0,0,0,0,8,1,1,3,9,0,4,0,1,3,0,7
1791,0,6,0,0,0,0,0,0,7,2,3,3,6,0,3,0,2,4,1,3
1792,0,6,0,3,4,0,0,0,3,0,6,3,5,2,4,0,8,3,0,0
1793,0,0,0,0,0,0,0,0,4,5,8,3,1,0,2,0,9,1,1,1
1794,0,0,0,0,4,0,0,0,4,2,6,2,5,2,3,0,9,2,1,2
1795,0,6,0,0,4,0,0,0,3,5,8,3,2,2,3,0,8,2,1,1
1796,0,0,0,0,3,0,0,0,6,1,4,2,8,0,3,0,1,2,1,4
1797,0,6,0,0,4,0,0,0,4,3,7,4,7,0,3,0,10,2,1,3
1798,0,6,0,5,2,0,0,0,3,0,0,2,0,2,5,0,8,9,0,5
1799,0,5,0,0,4,0,0,0,3,0,6,5,3,2,2,0,8,2,0,0
1800,0,0,0,0,0,0,0,0,7,2,2,2,8,0,0,0,3,1,0,2
1801,0,0,0,0,0,0,0,0,4,2,4,2,6,0,4,0,3,5,4,2
1802,0,0,0,0,1,0,0,0,3,3,3,3,6,0,5,0,8,6,2,1
1803,0,0,0,0,0,0,0,0,3,4,4,2,2,0,4,0,5,2,2,2
1804,0,6,0,0,4,0,0,0,6,1,3,3,7,0,3,0,1,2,0,7
1805,0,0,0,0,2,0,0,0,6,1,2,2,7,2,2,0,3,7,1,3
1806,0,0,0,0,5,1,0,0,3,5,7,3,8,0,1,0,8,2,0,2
1807,0,0,0,0,0,0,0,0,1,2,5,3,8,2,2,0,7,3,0,3
1808,0,6,0,0,4,0,0,0,3,0,0,4,5,2,4,0,10,0,1,4
1809,0,0,0,0,4,0,0,0,6,0,0,3,9,2,0,0,3,7,2,2
1810,0,6,0,0,4,0,0,0,6,1,4,2,7,2,3,0,1,2,1,4
1811,0,0,0,0,0,0,0,0,2,1,0,2,2,0,5,0,5,8,0,2
1812,0,0,0,0,3,1,0,0,3,4,6,3,7,0,2,0,8,4,0,2
1813,0,0,0,0,0,0,0,0,6,1,1,3,7,0,3,0,1,4,1,4
1814,0,0,0,0,2,0,0,0,2,4,5,2,0,2,1,0,5,2,4,1
1815,0,0,0,0,0,0,0,0,3,3,7,4,3,0,4,0,9,2,1,4
1816,0,0,0,0,3,0,0,0,3,5,5,2,0,2,2,0,5,4,5,0
1817,0,0,0,0,3,0,0,0,5,5,7,2,6,1,2,0,8,2,0,1
1818,0,6,0,0,3,0,0,0,5,3,5,3,2,2,4,0,9,2,1,2
1819,0,6,0,0,4,0,0,0,4,1,2,3,9,2,1,0,3,5,0,4
1820,0,5,0,0,0,0,0,0,3,3,6,3,8,0,3,0,8,1,0,2
1821,0,6,0,4,0,0,0,0,6,0,2,3,9,0,3,0,3,0,0,5
1822,0,0,0,0,0,0,0,0,6,3,5,2,7,0,3,0,1,6,0,2
1823,0,6,0,0,4,0,0,1,3,3,6,3,6,2,4,0,8,4,1,0
1824,0,0,0,0,0,0,0,0,4,4,6,2,0,0,4,0,5,5,1,2
1825,0,6,0,0,3,0,0,0,3,4,4,2,2,2,5,0,5,3,2,1
1826,0,0,0,0,3,0,0,0,4,1,4,3,4,1,0,0,9,4,0,1
1827,0,5,0,0,0,0,0,0,3,3,5,3,6,0,3,0,8,3,1,3
1828,0,6,0,0,3,0,0,0,1,2,9,2,2,2,6,0,6,0,0,0
1829,0,0,0,0,4,0,0,0,6,2,4,2,5,2,5,0,1,2,2,3
1830,0,6,0,0,0,0,0,0,4,2,5,2,8,0,3,0,8,2,2,3
1831,0,0,0,0,0,0,0,0,3,4,9,2,0,0,7,0,8,2,0,0
1832,0,6,0,0,3,0,0,0,4,7,5,4,1,2,5,0,9,2,0,1
1833,0,6,0,0,6,1,0,1,3,2,4,2,5,0,3,0,1,3,1,3
1834,0,6,0,0,4,0,0,0,6,1,2,3,8,2,3,0,3,3,1,5
1835,0,5,0,0,0,0,0,0,6,0,3,3,6,0,2,0,1,4,0,6
1836,0,6,0,0,0,0,0,0,8,0,3,2,4,0,3,0,1,3,0,6
1837,0,0,0,0,4,0,0,0,3,4,5,2,4,2,4,0,8,3,2,2
1838,0,0,0,0,3,0,0,0,7,0,0,3,9,0,0,0,2,7,2,2
1839,0,0,0,0,2,0,0,0,4,0,1,3,9,2,6,0,5,4,2,5
1840,0,6,0,0,0,0,0,0,5,2,6,2,5,0,3,0,8,2,1,2
1841,0,0,0,0,0,0,0,0,2,4,5,2,0,0,4,0,5,2,5,0
1842,0,0,0,0,0,0,0,0,5,5,8,3,2,0,3,0,8,3,1,1
1843,0,0,0,0,2,0,0,0,1,2,4,2,6,0,3,0,6,2,1,4
1844,5,6,0,0,0,0,0,0,5,3,6,3,4,0,3,0,9,0,1,4
1845,0,0,0,3,0,0,0,0,8,0,0,3,9,0,4,0,2,2,0,9
1846,0,6,0,0,0,0,0,0,7,2,6,4,9,0,7,0,3,7,0,0
1847,0,0,0,0,0,0,0,0,5,4,4,2,2,0,4,0,9,2,2,2
1848,0,5,0,0,0,0,0,0,3,3,7,3,6,0,4,0,8,0,0,2
1849,0,6,0,0,2,0,0,0,3,4,6,2,0,2,4,0,8,3,1,2
1850,0,6,0,0,0,0,0,0,5,3,7,4,3,0,3,0,9,1,1,0
1851,0,0,0,3,4,0,0,0,8,1,1,3,8,2,3,0,3,7,1,3
1852,0,0,0,4,2,0,0,0,2,4,5,2,1,2,5,0,5,2,3,1
1853,0,6,0,0,0,0,0,0,4,4,2,3,5,0,4,0,3,3,1,3
1854,0,5,0,0,0,0,0,0,2,4,7,3,0,0,6,0,5,3,0,3
1855,0,0,0,0,4,0,0,0,6,2,3,3,3,2,6,0,3,6,0,1
1856,0,6,0,0,4,0,0,0,8,0,0,3,9,2,3,0,1,0,0,7
1857,0,6,0,0,0,0,0,0,6,2,3,3,8,0,3,0,3,3,2,3
1858,0,6,0,0,3,0,0,0,3,3,5,3,5,0,3,0,8,2,1,2
1859,0,6,0,0,2,0,0,0,1,1,4,2,3,2,1,0,6,3,0,6
1860,0,6,0,0,5,0,0,0,3,2,5,2,6,2,2,0,8,3,1,1
1861,0,5,0,0,0,0,0,0,3,3,5,4,7,0,3,0,8,2,0,3
1862,0,0,0,0,0,0,0,0,4,2,3,3,8,0,3,0,3,4,2,3
1863,0,0,0,0,3,0,0,0,6,1,1,3,2,0,3,0,3,6,1,3
1864,0,6,0,0,3,0,0,0,2,1,2,2,1,2,5,0,5,6,2,1
1865,0,0,0,0,4,0,0,0,6,4,5,3,6,2,2,0,1,4,0,2
1866,0,5,0,0,0,0,0,0,4,2,2,2,1,0,5,0,3,6,0,3
1867,0,0,0,0,4,0,0,0,8,1,3,3,9,2,0,0,3,3,0,6
1868,0,0,0,0,0,0,0,0,3,6,9,2,5,0,2,0,8,0,2,0
1869,0,0,0,0,0,0,0,0,4,1,2,3,9,0,1,0,3,5,0,4
1870,0,5,0,0,2,0,0,0,3,2,7,3,7,2,3,0,8,1,1,2
1871,0,0,0,0,0,0,0,0,1,2,9,3,0,0,3,0,7,2,1,2
1872,0,0,0,0,5,0,0,0,5,0,5,3,9,0,6,0,8,3,4,7
1873,0,6,0,0,3,0,0,0,6,2,6,2,5,2,3,0,3,2,1,2
1874,0,6,0,0,4,0,0,0,5,2,6,2,3,2,4,0,9,4,2,4
1875,0,6,0,0,5,1,0,0,6,3,5,2,7,0,3,0,1,6,0,2
1876,0,0,0,0,4,0,0,0,6,2,3,3,8,0,3,0,3,3,2,3
1877,0,6,0,0,4,0,0,0,4,0,0,5,9,2,5,0,10,0,0,2
1878,0,0,0,0,0,0,0,1,3,5,9,4,0,2,0,0,8,0,0,2
1879,0,6,0,0,4,0,0,0,7,2,3,3,8,2,4,0,2,5,1,3
1880,0,0,0,0,3,0,0,0,1,3,6,2,2,2,5,0,7,3,2,1
1881,0,0,0,0,4,0,0,0,6,1,1,3,9,3,2,0,1,1,0,8
1882,0,0,0,0,3,0,0,0,7,2,0,2,9,2,4,0,2,6,1,6
1883,0,0,0,0,4,0,0,0,3,2,7,3,8,0,3,0,8,2,0,1
1884,0,6,0,0,3,0,0,0,4,2,4,3,2,1,4,0,9,3,1,2
1885,0,5,0,0,0,0,0,0,7,1,2,3,8,0,3,0,2,4,1,4
1886,0,0,0,0,4,0,0,0,3,6,4,2,7,2,2,0,8,2,0,2
1887,0,0,0,0,2,0,0,0,3,4,8,2,2,1,5,0,4,0,0,2
1888,0,5,0,0,0,0,0,0,3,2,9,3,6,0,2,0,8,3,1,2
1889,0,0,0,0,0,0,0,0,5,3,4,3,4,0,3,0,9,6,0,3
1890,0,6,0,0,4,0,0,0,4,2,6,2,5,0,4,0,8,4,1,2
1891,0,5,0,4,2,0,0,0,2,4,7,2,1,2,3,0,5,3,1,1
1892,0,6,0,0,0,0,0,0,2,6,9,2,0,0,4,0,7,3,0,0
1893,0,0,0,0,0,0,0,0,3,3,5,3,5,0,4,0,8,0,2,4
1894,0,0,0,0,0,0,0,0,6,3,4,2,6,0,2,0,1,4,1,2
1895,0,6,0,0,0,0,0,0,8,0,0,3,9,0,3,0,1,0,0,7
1896,0,6,0,4,4,0,0,0,8,1,2,3,9,2,4,0,2,2,0,7
1897,0,6,0,0,3,1,0,0,6,2,6,2,5,0,3,0,3,2,1,2
1898,4,6,0,0,0,0,0,0,5,2,9,4,6,0,4,0,8,3,0,3
1899,0,6,0,0,0,0,0,0,4,2,5,2,8,0,3,0,8,2,2,3
1900,0,5,0,0,0,0,0,0,4,4,6,3,1,0,5,0,3,3,1,0
1901,0,6,0,0,3,0,0,0,2,5,9,2,0,1,6,0,5,0,1,1
1902,0,0,0,0,2,0,0,0,4,4,5,2,1,2,5,0,3,2,3,1
1903,4,0,0,0,2,0,0,0,3,4,3,2,2,2,2,0,5,2,2,1
1904,0,0,0,0,2,0,0,0,3,5,5,2,0,2,2,0,5,4,5,0
1905,0,6,0,0,4,0,0,0,6,4,4,2,9,2,0,0,3,2,0,4
1906,0,0,0,0,3,0,0,0,8,1,0,3,9,2,2,0,1,2,2,9
1907,0,0,0,0,0,0,0,0,5,0,5,5,6,0,3,0,9,3,0,0
1908,0,6,0,0,0,0,0,0,1,1,3,2,6,0,3,0,6,4,0,4
1909,0,6,0,0,0,0,0,0,8,0,5,2,5,0,3,0,1,4,0,5
1910,0,6,0,0,5,0,0,0,6,2,5,2,9,0,3,0,1,2,1,2
1911,0,0,0,0,0,0,0,0,2,4,8,3,1,0,7,0,5,3,2,1
1912,0,6,0,0,3,0,0,0,3,2,4,2,6,2,4,0,1,1,1,3
1913,0,0,0,0,0,0,0,0,3,1,5,3,9,0,2,0,8,1,0,7
1914,0,0,0,0,1,0,0,0,2,5,6,2,1,2,3,0,5,2,1,3
1915,0,6,0,0,4,0,0,0,4,3,1,3,9,2,5,0,3,4,1,1
1916,0,6,0,0,3,0,0,0,6,2,7,3,7,2,2,0,8,2,2,0
1917,0,6,0,0,4,0,0,0,1,3,6,2,0,2,5,0,7,2,2,2
1918,0,0,0,0,0,0,0,0,8,2,3,3,6,0,3,0,2,4,1,3
1919,0,0,0,0,0,0,0,0,6,3,5,2,3,0,2,0,1,3,2,1
1920,0,0,0,0,5,0,0,0,3,2,6,3,3,0,3,0,8,2,1,2
1921,0,0,0,0,2,0,0,0,6,1,3,4,0,2,4,0,8,2,0,2
1922,0,0,0,0,0,0,0,0,6,3,3,3,6,0,0,0,1,4,0,4
1923,0,0,0,0,0,0,0,0,1,2,5,2,0,0,4,0,6,2,2,0
1924,0,0,0,0,4,0,0,0,6,4,5,3,5,2,2,0,8,5,1,0
1925,0,0,0,0,1,0,0,0,1,2,1,2,1,2,5,0,4,4,2,6
1926,0,0,0,0,0,0,0,1,8,4,1,4,9,0,2,0,3,4,0,7
1927,0,6,0,0,0,0,0,0,3,4,3,2,7,0,0,0,8,1,0,2
1928,0,6,0,0,4,0,0,0,1,5,4,4,0,2,2,0,6,0,1,3
1929,5,6,0,6,4,0,0,0,8,0,0,5,9,2,4,0,3,2,0,5
1930,0,6,0,0,4,0,0,0,8,0,2,2,9,2,7,0,1,0,0,7
1931,0,5,0,0,4,0,0,0,8,2,4,3,9,1,7,0,2,2,2,6
1932,0,6,0,0,3,0,0,0,3,4,5,2,3,2,7,0,5,4,5,0
1933,0,6,0,0,0,0,0,0,5,4,7,2,2,0,4,0,8,2,2,2
1934,0,6,0,0,3,0,0,0,6,1,4,3,7,0,5,0,1,3,0,5
1935,0,0,0,0,4,0,0,0,5,4,4,3,9,2,2,0,9,0,1,2
1936,0,0,0,0,0,0,0,0,2,3,6,2,2,0,5,0,5,3,2,1
1937,0,6,0,0,0,0,0,0,6,3,3,3,3,0,4,0,3,5,1,4
1938,0,6,0,0,4,0,0,0,8,3,2,3,9,2,4,0,3,1,0,7
1939,0,0,0,0,0,0,0,0,7,0,0,4,9,0,4,0,2,9,1,4
1940,0,0,0,0,2,0,0,0,3,6,9,2,0,2,6,0,5,0,3,1
1941,0,0,0,0,3,0,0,0,2,2,6,2,9,1,2,0,5,2,2,3
1942,0,0,0,6,0,0,0,0,4,3,7,3,5,0,3,0,10,2,1,2
1943,0,0,0,0,0,0,0,0,7,0,2,3,9,0,0,0,3,3,0,9
1944,0,0,0,0,0,0,0,0,3,4,9,3,4,0,6,0,9,0,0,0
1945,0,6,0,0,6,1,0,0,4,0,0,5,9,2,5,0,10,0,0,2
1946,0,0,0,0,0,0,0,0,2,4,5,2,4,0,3,0,5,2,1,1
1947,0,6,0,0,0,0,0,0,7,0,3,4,9,0,4,0,2,9,1,4
1948,0,0,0,0,0,0,0,0,3,2,6,4,9,0,5,0,8,2,0,0
1949,0,5,0,0,0,0,0,0,4,1,3,3,9,0,2,0,10,2,0,7
