,mt_auto,nb_bateau,mt_RC,pouvoir_achat,mt_incendie,mt_bateau,niv_etud_bas,revenu_moyen,niv_etude_haut,revenu1,proprietaire,auto0,auto1,type_client,nb_securite_soc,PCStop,revenu4,revenu3,assur_sante_prive,PCSouvr,PCSagri,celibataire,PCSinter,mt_cyclomoteur,PCSouvr_quali,sans_religion,nbpers_au_foyer,nb_accident_famil,concubin,mt_velo,assur_caravane
1033,6,0,0,6,0,0,2,4,3,3,3,0,6,1,0,5,0,3,7,0,0,2,4,0,0,4,2,0,0,0,0
1034,6,0,2,3,4,0,8,3,1,4,5,2,7,8,0,1,0,2,1,2,0,2,2,0,5,1,2,0,1,0,0
1035,6,0,0,4,2,0,2,3,2,4,2,0,7,3,0,2,0,0,3,2,0,0,4,0,0,4,3,0,0,0,0
1036,0,0,0,3,0,0,4,4,2,2,5,1,7,8,0,2,2,3,4,2,1,1,4,0,2,2,3,0,1,0,0
1037,0,0,2,4,4,0,6,3,0,2,6,2,6,10,0,2,1,1,3,3,2,1,3,0,2,2,3,0,1,0,0
1038,0,0,2,8,0,0,5,3,4,6,0,2,7,3,0,2,0,3,3,3,0,4,4,0,1,4,3,0,0,0,0
1039,5,0,2,5,1,0,5,7,0,0,4,2,6,8,0,4,5,4,1,0,0,0,3,0,3,5,4,0,2,0,0
1040,5,0,0,3,0,0,9,3,0,4,1,3,6,7,0,0,1,2,0,3,0,3,0,0,6,6,2,0,0,0,0
1041,6,0,0,5,0,0,3,4,2,1,2,2,7,8,0,3,1,4,3,1,0,0,4,0,2,4,3,0,2,0,0
1042,5,0,0,6,0,0,4,4,2,3,4,3,6,1,0,3,1,3,3,1,1,3,3,0,2,2,2,0,1,0,0
1043,0,0,0,8,4,0,0,4,2,0,9,0,7,2,1,2,0,3,2,0,0,0,7,0,0,0,3,0,2,0,0
1044,0,0,0,6,0,0,5,3,0,4,0,4,5,8,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0
1045,0,0,0,8,0,0,2,6,3,0,9,0,7,3,0,5,3,5,7,3,0,0,1,3,1,4,3,0,0,0,0
1046,6,0,1,3,4,0,5,3,0,3,0,1,7,5,0,0,0,1,1,2,0,3,4,0,4,1,2,0,4,0,0
1047,6,0,2,7,4,0,4,5,2,0,5,0,9,3,0,2,0,5,2,0,0,0,2,0,5,0,4,0,0,0,0
1048,0,0,0,6,3,0,5,4,0,4,9,3,6,1,0,3,2,0,3,2,0,2,5,0,0,0,2,0,1,0,0
1049,0,0,2,3,5,0,6,4,2,4,5,1,5,8,0,3,0,4,2,1,1,1,2,0,4,5,4,0,1,0,0
1050,0,0,2,3,4,0,7,2,0,6,5,5,4,8,0,2,0,2,2,2,1,4,3,0,3,2,3,0,1,0,0
1051,5,0,0,1,0,0,6,2,1,5,2,3,6,7,0,1,0,1,1,3,1,4,3,0,3,5,2,0,2,0,0
1052,6,0,2,5,4,0,8,2,0,7,1,4,4,9,0,1,0,0,2,7,0,3,1,0,0,5,2,0,1,0,0
1053,0,0,2,8,3,0,2,5,4,1,8,1,7,3,0,4,2,4,5,1,0,1,3,0,1,3,3,0,1,0,0
1054,6,0,2,6,4,0,3,5,3,2,6,2,6,3,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
1055,0,0,0,8,0,0,0,0,4,0,9,0,7,1,0,9,0,5,7,0,0,1,0,0,0,3,3,0,0,0,0
1056,0,0,0,3,1,0,8,3,0,1,0,3,4,7,0,1,0,0,0,5,0,3,1,0,4,4,2,0,0,0,0
1057,5,0,0,7,0,0,2,6,2,0,2,0,9,3,0,1,3,5,6,1,0,0,5,0,3,3,3,0,0,0,0
1058,0,0,1,4,4,0,3,8,4,0,9,1,6,3,0,0,2,2,4,0,0,0,9,0,0,4,4,0,1,0,0
1059,6,0,0,3,5,0,4,5,0,2,7,2,7,8,0,1,2,4,1,0,0,3,4,0,5,2,3,0,0,0,0
1060,6,0,2,5,0,0,2,4,3,2,9,0,9,8,0,7,0,5,7,0,0,5,0,0,2,7,2,0,0,0,1
1061,6,0,0,7,0,0,2,5,4,1,8,1,8,2,0,3,3,4,3,1,0,0,5,0,2,2,4,0,1,0,0
1062,0,0,0,4,0,0,5,3,2,5,8,0,7,10,0,3,2,2,3,2,2,0,3,0,1,2,3,0,2,0,0
1063,0,0,2,1,2,0,6,3,1,4,4,2,5,7,0,2,1,1,2,3,1,3,2,0,3,3,3,0,1,0,0
1064,0,0,0,4,0,0,3,5,1,2,7,5,4,8,0,1,1,3,2,3,1,1,4,0,2,4,3,0,1,0,0
1065,5,0,0,7,0,0,2,6,5,1,8,2,7,2,0,3,3,4,4,1,0,0,4,0,2,3,3,0,1,0,0
1066,0,0,0,7,0,0,4,4,4,1,8,2,7,2,0,3,0,3,1,1,0,3,5,5,2,4,3,0,1,0,0
1067,5,0,2,2,2,0,5,2,1,6,1,2,6,5,0,1,0,1,1,2,0,3,3,0,4,6,2,0,2,0,0
1068,0,0,1,6,4,0,6,3,3,2,7,2,7,8,0,2,0,2,1,2,0,2,3,0,3,2,2,0,1,0,0
1069,5,0,2,1,2,0,6,2,0,6,3,4,5,7,0,1,1,1,2,4,0,1,3,0,2,1,3,0,1,0,0
1070,6,0,2,5,4,0,4,9,3,0,9,0,6,9,0,3,0,5,7,6,0,0,0,0,0,5,3,0,3,1,0
1071,0,0,0,3,0,0,7,2,0,5,6,3,5,8,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
1072,0,0,0,5,0,0,6,3,3,2,7,2,7,8,0,2,0,2,1,2,0,2,3,0,3,2,2,0,1,0,0
1073,6,0,2,3,3,0,5,3,0,3,7,4,5,7,0,1,0,3,2,2,1,3,4,0,2,4,2,0,1,0,0
1074,6,0,0,6,4,0,2,5,4,1,5,1,6,2,0,4,1,6,5,2,1,1,3,0,1,4,3,0,1,0,1
1075,6,0,0,8,0,0,3,5,2,1,7,1,7,2,0,3,1,5,4,1,0,1,4,0,2,3,3,0,1,0,0
1076,0,0,0,8,0,0,0,6,4,0,3,0,9,1,0,9,2,5,7,0,0,2,0,0,0,5,2,0,0,1,0
1077,0,0,0,6,0,0,8,4,0,1,7,1,6,8,0,5,1,5,4,2,0,1,2,0,0,4,3,0,1,0,0
1078,6,0,2,5,4,0,2,5,4,2,8,2,6,8,0,4,1,4,4,2,0,2,2,0,1,2,3,0,0,0,0
1079,0,0,0,3,0,0,5,3,0,5,5,3,6,8,0,0,0,4,6,4,0,0,3,0,3,6,3,0,0,0,0
1080,0,0,2,2,3,0,7,4,0,0,4,3,5,7,0,0,2,0,2,9,0,0,0,0,0,4,2,0,1,0,0
1081,6,0,2,7,4,0,0,4,2,0,9,0,7,2,0,2,0,3,2,0,0,0,7,0,0,0,3,0,2,0,1
1082,0,0,0,3,0,0,3,6,3,0,9,3,6,8,0,3,2,5,4,2,2,5,4,0,0,3,3,0,1,0,0
1083,0,0,0,7,0,0,4,4,2,3,6,1,6,2,0,3,2,3,4,1,2,2,2,0,2,3,3,0,1,0,0
1084,5,0,2,7,4,0,3,5,3,2,6,2,6,2,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
1085,0,0,0,4,3,0,4,3,0,4,2,2,7,8,0,0,0,0,0,2,0,4,7,0,0,4,2,0,2,0,0
1086,0,0,2,7,3,0,2,5,2,0,5,3,5,3,0,2,1,4,4,3,0,2,5,0,0,3,3,0,0,0,0
1087,0,0,0,4,0,0,5,2,1,5,1,1,5,9,0,1,0,0,1,7,0,1,2,0,0,5,4,0,0,0,0
1088,6,0,2,5,3,0,9,1,0,7,2,2,7,9,0,0,0,0,2,3,0,7,0,0,6,0,2,0,0,1,0
1089,5,0,2,1,3,0,9,4,0,1,0,3,6,7,0,3,0,4,2,2,0,0,3,0,2,2,2,0,0,0,0
1090,0,0,0,6,2,0,5,3,4,6,0,2,7,3,0,2,0,3,3,3,0,4,4,0,1,4,3,0,0,0,0
1091,0,0,2,4,4,0,4,4,2,3,6,1,7,8,0,3,2,3,4,1,2,1,2,0,3,5,3,0,1,0,0
1092,0,0,1,3,4,0,3,7,3,1,7,2,7,8,0,1,3,4,2,4,0,3,1,0,4,0,2,0,0,0,0
1093,6,0,0,1,0,0,3,3,1,3,1,4,5,6,0,2,1,3,4,3,0,6,3,0,3,4,1,0,0,0,0
1094,5,0,0,6,0,0,4,4,3,2,2,2,5,3,0,0,0,4,4,3,0,3,4,0,2,6,2,0,2,0,0
1095,6,0,0,7,0,0,3,4,3,6,0,0,9,2,0,2,0,2,7,0,0,4,6,0,0,3,2,0,0,0,0
1096,6,0,0,3,0,0,6,3,0,1,0,3,4,7,0,1,0,0,0,4,0,3,4,0,2,4,2,0,0,0,0
1097,0,0,0,6,0,0,1,9,3,1,8,0,7,8,0,3,0,4,7,3,0,1,3,0,1,4,5,0,0,0,0
1098,6,0,2,3,0,0,4,4,1,3,5,2,6,8,0,3,1,3,3,2,0,3,4,0,1,3,2,0,1,0,0
1099,0,0,0,1,0,0,2,2,5,4,3,4,5,4,0,3,1,0,3,3,0,6,3,0,2,7,2,0,2,0,0
1100,0,0,2,3,2,0,5,2,1,6,1,4,5,5,0,1,1,1,1,5,0,6,1,0,3,5,1,0,2,0,0
1101,6,0,2,3,2,0,3,2,1,7,1,5,4,5,0,1,0,1,1,4,0,5,4,0,1,4,1,0,2,0,0
1102,6,0,2,3,3,0,9,3,0,4,0,4,5,8,0,0,0,2,0,4,0,0,0,0,5,5,2,0,0,0,1
1103,0,0,0,5,3,0,7,3,0,2,1,3,6,9,0,2,0,1,0,5,0,2,1,0,3,4,3,0,2,0,0
1104,0,0,2,1,2,0,7,2,1,6,0,4,5,7,0,0,0,0,0,4,0,6,0,0,5,5,2,0,0,0,0
1105,0,0,0,5,4,0,8,2,0,7,1,4,4,9,0,1,0,0,2,7,0,3,1,0,0,5,2,0,1,0,0
1106,5,0,0,3,0,0,6,2,0,3,5,2,4,8,0,5,0,0,6,4,0,2,1,0,0,0,2,0,2,0,0
1107,6,0,0,4,0,0,5,5,0,2,5,0,7,10,0,2,3,3,4,3,2,0,0,0,4,4,3,0,2,0,0
1108,6,0,2,6,2,0,5,7,0,0,4,2,6,8,0,4,5,4,1,0,0,0,3,0,3,5,4,0,2,1,0
1109,6,0,2,6,2,0,3,3,0,0,6,1,6,1,0,4,0,0,4,1,0,0,2,0,2,4,3,0,1,0,0
1110,5,0,0,8,0,0,4,6,2,1,7,1,8,2,0,3,2,4,4,2,0,2,3,0,2,4,3,0,1,0,0
1111,0,0,2,4,2,0,6,2,0,6,0,2,7,9,0,0,0,1,2,6,0,1,2,0,2,4,3,0,1,0,0
1112,6,0,0,3,0,0,5,4,0,0,0,2,5,5,0,0,0,3,0,5,0,2,4,0,0,2,2,0,5,0,0
1113,0,0,0,3,4,0,6,3,1,2,6,3,6,8,0,1,1,1,1,6,0,3,2,0,2,3,2,0,1,0,0
1114,0,0,2,4,2,0,2,4,3,2,7,0,9,3,0,3,0,5,4,1,0,1,4,0,2,3,4,0,1,0,0
1115,0,0,0,2,3,0,2,4,4,0,0,6,3,5,0,0,0,2,0,3,0,3,4,0,3,2,2,0,2,0,0
1116,5,0,0,4,0,0,2,4,3,2,7,0,9,3,0,3,0,5,4,1,0,1,4,0,2,3,4,0,1,0,0
1117,6,0,2,3,4,0,4,4,1,5,7,2,6,8,0,3,2,2,4,1,1,2,2,0,2,3,3,0,0,0,0
1118,6,0,0,4,0,0,5,3,0,0,5,0,7,3,0,0,0,0,0,3,0,0,3,0,4,3,4,0,0,0,1
1119,0,0,2,6,4,0,2,5,4,1,5,1,6,2,0,4,1,6,5,2,1,1,3,0,1,4,3,0,1,0,0
1120,0,0,0,6,0,0,3,4,0,3,6,0,9,1,0,4,0,4,4,3,0,0,4,0,0,0,3,0,0,0,0
1121,6,0,0,1,0,0,5,3,1,4,2,3,6,7,0,2,0,2,3,5,0,4,3,0,0,5,2,0,1,0,0
1122,0,0,0,6,3,0,2,4,1,0,8,1,8,3,0,4,0,4,5,0,0,1,3,0,3,4,4,0,1,0,0
1123,5,0,2,2,4,0,5,5,0,2,6,0,9,7,0,0,3,3,4,6,0,3,2,0,2,3,2,0,1,0,0
1124,6,0,0,6,4,0,4,4,3,3,5,3,5,1,0,6,1,3,3,2,0,2,2,0,0,5,2,0,2,0,1
1125,6,0,1,6,4,0,6,2,0,6,5,4,3,8,0,0,0,2,2,5,2,2,0,3,3,0,3,0,0,1,0
1126,6,0,0,3,0,0,3,4,1,2,7,1,8,7,0,1,0,3,3,2,0,1,5,0,3,2,2,0,2,0,0
1127,0,0,2,1,2,0,5,4,1,3,6,2,6,7,0,2,0,3,4,1,0,2,4,0,3,1,3,0,1,0,0
1128,6,0,0,6,0,0,0,6,5,0,5,1,6,1,0,0,0,9,4,0,4,2,0,0,0,4,4,0,1,0,0
1129,6,0,1,6,5,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
1130,6,0,2,5,4,0,5,3,1,4,7,0,6,9,0,3,0,2,3,3,0,0,2,0,3,3,4,0,0,1,0
1131,6,0,2,4,4,0,2,4,3,1,3,2,7,3,0,3,1,5,3,2,1,2,4,0,2,4,3,0,1,0,0
1132,0,0,2,1,1,0,5,3,1,4,3,4,5,7,0,2,1,1,2,3,0,1,3,0,3,3,3,0,1,0,0
1133,5,0,1,3,4,0,9,4,0,0,0,2,6,8,0,0,0,5,2,4,0,0,0,0,5,3,4,1,1,0,0
1134,5,0,2,7,4,0,2,6,6,0,9,0,9,3,0,5,3,6,9,0,0,0,3,0,0,0,3,0,0,0,0
1135,6,0,3,1,6,0,4,4,2,0,7,0,7,7,0,2,0,4,7,2,0,0,3,0,3,3,3,0,0,0,0
1136,6,0,2,6,4,0,2,5,3,2,6,2,7,2,1,3,2,4,4,2,0,1,4,0,2,5,3,1,1,0,0
1137,0,0,0,3,0,0,5,3,0,3,0,1,7,5,0,0,0,1,1,2,0,3,4,0,4,1,2,0,4,0,0
1138,0,0,2,4,3,0,8,2,0,6,1,6,3,9,0,1,1,2,1,5,0,4,1,0,3,2,3,0,1,0,0
1139,5,0,2,3,4,0,6,2,0,3,5,2,4,8,0,5,0,0,6,4,0,2,1,0,0,0,2,0,2,0,0
1140,0,0,0,3,0,0,1,3,1,1,0,2,7,5,0,0,1,0,4,5,0,8,4,0,0,2,1,0,0,0,0
1141,6,1,0,4,0,3,5,6,2,2,6,5,4,8,0,1,3,1,2,2,2,1,3,0,3,4,2,0,1,0,1
1142,5,0,0,1,4,0,6,3,0,5,0,2,7,7,0,0,0,1,2,3,0,2,2,0,5,5,2,0,2,0,1
1143,6,0,0,4,0,0,9,4,0,0,0,3,6,9,0,5,0,5,2,4,0,0,0,0,0,2,2,0,0,0,0
1144,0,0,0,6,3,0,2,6,6,0,9,0,7,3,0,6,4,3,7,1,0,0,2,0,2,5,3,0,4,0,0
1145,0,0,0,2,1,0,7,2,1,6,0,4,5,7,0,0,0,0,0,4,0,6,0,0,5,5,2,0,0,0,0
1146,6,0,2,7,4,0,2,5,4,2,9,0,9,2,0,5,0,5,5,2,0,0,2,0,1,2,3,0,1,0,0
1147,0,0,2,3,0,0,7,2,0,4,9,3,5,10,0,0,0,3,7,0,7,3,2,0,0,0,2,0,0,0,0
1148,6,0,2,3,2,0,4,2,1,4,1,2,6,5,0,2,0,1,1,4,0,3,2,0,2,5,2,0,3,0,0
1149,0,0,0,3,0,0,6,2,0,5,9,3,5,10,0,0,0,0,2,0,9,3,0,0,0,2,3,0,0,0,0
1150,6,0,1,1,3,0,6,2,0,4,1,3,4,7,0,1,0,1,2,7,1,2,1,0,1,5,2,0,2,0,0
1151,0,0,2,3,2,0,4,3,2,7,1,4,5,5,0,1,0,1,1,4,0,6,2,0,3,3,1,0,2,0,0
1152,0,0,0,3,2,0,6,3,0,2,9,2,4,8,0,2,0,3,3,2,0,0,2,0,5,2,2,0,2,0,0
1153,6,0,0,3,0,0,4,3,2,3,1,3,6,8,0,2,0,3,3,3,1,2,3,0,2,3,3,0,1,0,0
1154,0,0,0,5,3,0,6,2,0,5,0,3,6,9,0,0,0,0,0,4,3,4,3,0,0,4,2,0,0,0,0
1155,0,0,0,4,0,0,3,5,1,2,7,5,4,8,0,1,1,3,2,3,1,1,4,0,2,4,3,0,1,0,0
1156,6,0,2,3,4,0,7,4,1,0,8,1,8,8,0,1,0,7,1,4,1,1,3,0,3,3,3,0,0,0,0
1157,5,0,0,4,0,0,6,3,2,0,0,2,7,9,0,2,0,0,5,4,0,0,2,0,2,4,3,0,0,0,0
1158,6,0,0,1,0,0,5,3,1,4,1,7,2,6,0,2,0,2,1,3,0,4,4,0,1,2,2,0,0,0,0
1159,5,0,0,4,0,0,6,3,2,4,7,0,8,3,0,1,0,4,2,2,0,1,4,0,4,2,4,0,0,0,0
1160,5,0,0,2,0,0,4,3,2,4,9,0,7,5,0,0,0,4,2,0,0,3,3,0,4,2,2,0,0,0,0
1161,0,0,0,4,0,0,7,4,2,2,8,1,8,10,0,2,2,3,4,2,3,0,2,0,1,2,2,0,1,0,0
1162,0,0,2,3,4,0,5,4,1,1,5,2,6,8,0,1,1,4,2,3,1,2,2,0,3,3,3,0,1,0,0
1163,0,0,0,7,0,0,1,6,3,1,7,2,7,2,0,2,2,5,4,2,0,0,4,0,1,3,3,0,1,1,0
1164,0,0,2,5,6,0,6,5,0,0,7,3,5,8,0,2,2,2,3,2,2,0,2,0,3,4,3,0,4,0,0
1165,0,0,0,5,0,0,6,3,0,2,0,0,7,9,0,0,0,1,0,4,0,0,3,0,3,4,3,0,0,0,0
1166,0,0,0,6,0,0,4,4,2,3,6,2,6,3,0,2,2,4,4,2,2,2,2,3,3,4,3,0,1,0,0
1167,0,0,2,8,4,0,7,5,2,0,9,1,6,3,0,0,2,5,5,6,0,0,3,0,0,4,4,0,1,0,0
1168,6,0,0,3,0,0,9,2,0,9,0,4,3,9,0,0,0,0,2,5,2,0,0,0,3,0,3,0,0,0,0
1169,6,0,0,5,0,0,5,3,1,4,5,2,6,4,0,2,1,3,2,4,1,4,3,0,1,2,2,0,1,0,0
1170,0,0,0,3,0,0,7,3,0,2,6,4,5,8,0,1,0,3,0,7,1,3,1,3,1,2,2,0,0,0,0
1171,0,0,0,4,0,0,5,3,1,3,3,2,7,8,0,1,1,3,2,2,0,2,3,3,3,3,2,0,2,0,0
1172,5,0,0,3,0,0,6,2,0,6,9,4,3,8,0,0,0,0,2,5,2,4,0,0,3,0,2,0,0,0,0
1173,6,0,2,1,3,0,9,3,0,4,0,4,5,7,0,0,0,1,0,4,0,0,0,0,5,5,2,0,0,1,0
1174,6,0,0,3,0,0,6,2,0,6,5,4,3,8,0,0,0,2,2,5,2,2,0,0,3,0,3,0,0,0,0
1175,6,0,2,8,3,0,3,4,2,0,8,1,8,3,0,4,0,4,4,0,0,1,3,0,2,3,4,0,1,0,0
1176,0,0,0,5,4,0,5,3,1,3,3,2,7,9,0,1,1,3,2,2,0,2,3,0,3,3,2,0,2,0,0
1177,5,0,2,3,1,0,2,3,0,4,0,2,7,5,0,0,0,2,0,2,0,5,7,0,0,4,1,0,2,0,0
1178,0,0,1,1,0,0,5,2,0,7,0,6,3,7,0,0,0,0,0,5,0,3,2,0,2,5,3,0,2,0,0
1179,0,0,0,8,3,0,3,4,1,2,9,0,9,3,0,3,0,4,4,3,0,1,2,0,1,4,3,0,1,0,0
1180,0,0,0,3,4,0,3,7,3,1,7,2,7,8,0,1,3,4,2,4,0,3,1,0,4,0,2,0,0,0,0
1181,6,0,2,2,2,0,3,3,2,5,4,2,7,5,0,2,0,2,0,0,0,3,5,0,3,4,2,0,4,0,0
1182,0,0,0,4,0,0,5,3,1,3,3,3,5,9,0,2,0,2,2,2,0,2,3,0,3,3,4,0,1,0,0
1183,0,0,2,5,4,0,5,3,2,3,4,4,4,9,0,2,1,1,2,3,0,3,3,0,2,3,3,0,1,0,0
1184,6,0,2,3,4,0,5,3,4,2,6,2,7,8,0,2,0,2,1,2,0,1,3,0,3,2,2,0,1,0,0
1185,0,0,0,7,0,0,3,6,2,0,5,0,9,2,0,0,3,3,6,2,0,0,6,3,0,2,4,0,0,0,0
1186,6,0,2,8,4,0,9,3,0,7,9,0,5,2,0,5,2,0,5,1,0,0,3,0,1,4,3,0,0,0,0
1187,6,0,2,3,4,0,6,3,0,5,9,0,6,8,0,1,0,0,3,0,1,0,2,0,5,1,3,0,0,0,0
1188,0,0,1,8,0,0,0,5,9,2,9,2,7,3,0,0,2,4,2,0,0,0,9,0,0,3,3,0,4,0,0
1189,6,0,2,3,4,0,6,3,0,2,9,2,4,8,0,2,0,3,3,2,0,0,2,0,5,2,2,0,2,0,0
1190,6,0,2,7,3,0,2,7,5,0,9,0,6,3,0,5,3,4,7,2,0,0,3,0,1,5,3,0,3,0,0
1191,0,0,2,3,0,0,4,3,1,2,5,1,7,5,0,2,1,2,4,3,0,3,4,3,1,1,2,0,1,0,0
1192,6,0,0,7,0,0,5,3,0,0,9,0,6,2,0,0,0,0,7,0,0,0,9,0,0,5,4,0,0,0,0
1193,0,0,2,3,4,0,7,4,0,2,5,1,6,8,0,1,2,1,2,3,3,1,2,0,2,3,3,0,1,0,0
1194,6,0,2,2,2,0,6,2,1,5,2,3,6,5,0,1,0,1,1,3,1,4,3,0,3,5,2,0,2,0,0
1195,6,0,0,7,0,0,3,8,3,0,7,0,5,2,0,2,2,3,4,1,0,0,5,0,2,5,3,0,0,0,0
1196,6,0,2,4,4,0,5,3,0,3,7,4,5,8,0,1,0,3,2,2,1,3,4,0,2,4,2,0,1,0,0
1197,0,0,0,4,0,0,3,3,2,5,2,3,5,9,0,2,1,2,3,2,0,3,5,0,1,1,2,0,1,0,1
1198,5,0,0,5,0,0,4,3,1,4,2,3,6,9,0,2,1,2,2,4,0,5,2,0,2,4,2,0,2,0,0
1199,6,0,2,3,4,0,6,4,0,2,6,0,6,8,0,0,2,2,0,3,0,0,4,0,3,4,3,0,1,0,0
1200,0,0,3,6,3,0,2,6,2,0,0,0,5,1,0,2,2,7,7,0,0,0,2,0,0,5,3,0,0,0,0
1201,5,0,2,5,4,0,6,4,2,0,9,0,5,9,0,4,0,2,3,2,2,0,0,0,2,2,2,0,0,0,0
1202,0,0,0,4,0,0,5,3,1,3,4,3,6,3,0,1,1,3,2,4,0,3,3,3,2,4,2,0,2,0,0
1203,6,0,0,3,0,0,4,4,2,0,9,0,7,8,0,3,0,3,3,1,0,0,4,0,1,0,4,0,0,0,0
1204,0,0,2,6,2,0,2,4,4,2,8,1,6,3,0,3,1,4,4,1,1,1,4,0,2,3,3,0,2,0,0
1205,0,0,0,7,4,0,1,5,3,1,8,2,7,2,0,3,1,5,4,2,0,0,4,0,1,3,4,0,1,1,1
1206,0,0,0,3,0,0,4,6,2,1,6,1,5,8,0,4,0,2,4,2,0,0,1,0,4,4,3,0,2,0,0
1207,0,0,2,3,4,0,9,2,0,4,4,3,5,9,0,0,0,0,0,4,0,0,0,0,5,6,3,0,0,0,0
1208,5,0,0,7,0,0,2,5,4,2,0,6,3,2,0,4,2,4,0,2,0,3,3,0,0,2,2,0,2,0,0
1209,0,0,0,8,0,0,2,5,4,2,8,1,8,1,0,4,0,5,2,2,0,1,3,0,1,5,3,0,1,0,0
1210,6,0,0,3,0,0,4,4,0,3,6,3,5,8,0,1,1,4,0,3,1,2,2,0,3,3,3,0,0,0,0
1211,0,0,0,4,0,0,6,3,1,3,1,4,4,3,0,0,1,1,1,2,0,1,2,3,5,6,4,0,1,0,0
1212,6,0,2,7,4,0,4,5,2,0,5,0,9,3,0,2,0,5,2,0,0,0,2,0,5,0,4,0,0,0,0
1213,0,0,0,4,0,0,5,5,0,2,5,0,7,10,0,2,3,3,4,3,2,0,0,3,4,4,3,0,2,0,0
1214,0,0,0,6,6,0,0,6,3,1,7,0,7,3,0,2,3,5,4,1,0,2,5,0,1,5,3,0,2,0,0
1215,0,0,0,5,2,0,5,7,0,0,4,2,6,8,0,4,5,4,1,0,0,0,3,0,3,5,4,0,2,0,0
1216,0,0,0,1,0,0,3,4,2,1,6,3,6,6,0,2,1,3,4,1,1,3,4,0,2,3,2,0,0,0,1
1217,0,0,0,5,0,0,9,4,0,0,6,2,6,8,0,2,0,0,3,2,1,2,3,0,3,4,4,0,0,0,0
1218,0,0,2,6,3,0,1,2,0,5,2,3,6,1,0,3,0,2,5,2,0,4,4,0,0,1,2,0,0,0,0
1219,0,0,1,6,0,0,6,3,0,5,2,1,6,8,0,0,0,1,4,0,0,4,9,0,0,4,2,0,1,0,0
1220,7,0,0,3,0,0,4,6,0,1,8,4,5,8,0,0,5,0,0,1,0,0,1,0,8,0,2,0,0,0,0
1221,0,0,0,4,0,0,7,2,0,5,6,3,5,10,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,1,0
1222,0,0,0,4,4,0,3,5,1,3,6,5,4,8,0,1,3,1,2,5,1,1,2,0,1,4,2,0,1,0,0
1223,0,0,2,3,4,0,3,3,1,4,4,2,7,7,0,1,0,2,2,2,0,1,6,0,2,2,2,0,4,0,0
1224,0,0,2,4,3,0,1,5,4,1,2,2,7,9,0,1,1,8,3,5,0,0,1,0,4,4,2,0,0,0,0
1225,0,0,0,4,0,0,1,3,1,3,3,2,7,3,0,4,1,3,5,1,0,2,5,0,1,4,3,0,1,0,0
1226,6,0,2,6,3,0,6,3,0,5,2,1,6,3,0,0,0,1,4,0,0,4,9,0,0,4,2,0,1,0,0
1227,6,0,2,3,4,0,6,3,0,1,7,3,6,8,0,0,0,0,2,1,4,0,4,3,0,3,3,0,1,0,0
1228,6,0,0,4,0,0,6,3,2,0,0,2,7,9,0,2,0,0,5,4,0,0,2,0,2,4,3,0,0,0,0
1229,6,0,0,3,0,0,4,4,2,3,6,3,6,1,0,3,2,1,3,2,0,3,1,0,4,4,2,0,1,0,0
1230,0,0,0,3,0,0,8,2,0,5,1,5,4,7,0,0,0,1,2,4,0,7,0,0,5,5,1,0,0,0,0
1231,0,0,2,6,4,0,5,3,0,5,7,4,5,3,0,1,0,2,2,1,2,3,4,0,3,5,2,0,1,0,0
1232,0,0,0,6,0,0,4,8,0,0,9,0,7,1,0,4,5,4,7,2,2,0,2,0,0,4,3,0,0,0,0
1233,0,0,2,6,3,0,9,3,0,5,4,0,9,1,0,0,0,0,0,0,0,2,2,0,7,2,2,0,0,0,0
1234,0,0,2,6,2,0,4,6,3,3,6,1,6,1,0,6,1,4,6,0,0,3,1,0,1,5,3,0,0,0,0
1235,0,0,2,3,0,0,7,1,0,6,9,3,5,10,0,0,0,0,5,0,7,3,2,0,0,0,3,0,0,0,0
1236,0,0,0,6,0,0,3,5,1,0,7,0,5,1,0,5,2,4,4,1,0,2,3,0,1,4,3,0,0,0,0
1237,0,0,2,2,3,0,5,3,0,3,2,4,4,5,0,0,0,2,0,3,0,1,4,0,2,5,2,0,4,0,0
1238,0,0,0,3,0,0,7,2,0,5,6,3,5,8,0,0,0,0,2,3,3,2,0,0,3,4,3,0,0,0,0
1239,6,0,0,7,0,0,3,4,0,3,6,0,9,3,0,4,0,4,4,3,0,0,4,0,0,0,3,0,0,0,0
1240,0,0,2,2,3,0,7,2,1,7,2,6,3,7,0,2,0,2,3,2,2,7,1,0,2,3,1,0,0,0,0
1241,5,0,0,3,0,0,5,3,1,4,7,0,6,8,0,3,0,2,3,3,0,0,2,0,3,3,4,0,0,0,0
1242,6,0,2,1,3,0,3,4,2,5,1,3,6,6,0,1,2,1,5,2,0,4,6,0,1,2,2,0,1,0,0
1243,5,0,0,3,0,0,5,3,0,3,7,4,5,7,0,1,0,3,2,2,1,3,4,0,2,4,2,0,1,0,0
1244,0,0,0,1,4,0,3,5,6,3,3,3,5,6,0,4,2,3,4,1,0,3,2,0,1,3,2,0,1,0,0
