,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive,niv_etude_haut,mt_tracteur,mt_bateau,sans_enfant,celibataire,auto0,catholique,nb_MRH,revenu2,PCSagri,nb_accident_famil,auto2,Cle,Cle.1,PCStop,revenu_moyen,mt_velo,autre_religion,nbmaisons,mt_cyclomoteur,revenu3,PCSouvr_quali,revenu4,auto1,revenu5,PCScadre,revenu1
1204,0,0,0,5,2,0,0,0,4,1,1,3,0,2,5,0,9,3,0,3,7,0,0,4,0,4,2,0,2,0,1,0,1205,1205,3,5,0,0,1,0,7,2,0,5,0,1,0
1205,0,0,0,5,4,0,0,0,4,3,5,3,4,2,3,0,9,3,1,2,2,0,0,2,3,4,1,0,5,0,0,2,1206,1206,2,3,0,1,1,0,1,2,1,4,0,1,3
1206,0,6,0,0,4,0,0,0,7,1,2,3,7,2,1,0,2,3,0,7,0,0,0,1,0,0,0,0,3,0,0,3,1207,1207,5,5,0,0,1,0,3,2,2,6,0,0,2
1207,0,0,0,0,0,0,0,0,1,1,5,3,6,0,1,0,7,4,1,4,1,0,0,3,2,2,0,0,3,0,0,2,1208,1208,2,4,0,1,1,0,3,3,0,6,0,1,3
1208,0,0,0,0,1,0,0,0,1,1,4,2,4,2,2,0,6,3,1,3,2,0,0,5,3,3,1,0,3,1,0,0,1209,1209,3,4,0,1,1,0,3,2,1,6,0,1,3
1209,0,6,0,0,0,0,0,0,2,4,8,3,1,0,7,0,5,3,2,1,1,0,0,3,2,3,1,0,3,0,0,1,1210,1210,0,2,0,1,1,0,1,2,1,6,0,0,5
1210,0,0,0,0,4,0,0,0,4,1,6,3,0,0,5,0,3,1,0,2,0,0,0,2,2,3,0,0,4,0,0,2,1211,1211,2,3,0,3,1,0,2,5,0,5,0,1,3
1211,0,0,0,6,0,0,0,0,6,2,3,3,5,0,4,0,3,3,1,5,2,0,0,3,2,1,1,0,2,1,0,2,1212,1212,3,5,0,1,1,0,4,2,1,6,1,1,2
1212,0,5,0,0,0,0,0,0,2,6,5,2,6,0,5,0,5,3,1,1,1,0,0,4,3,4,1,0,3,0,0,1,1213,1213,1,3,0,1,1,0,2,1,1,5,0,0,4
1213,0,0,0,0,2,0,0,0,4,6,8,3,0,0,2,0,9,1,0,4,0,0,0,3,1,2,0,0,6,0,0,0,1214,1214,0,2,0,0,1,0,1,2,0,7,0,0,3
1214,0,6,0,0,3,0,0,0,8,4,4,3,9,0,0,0,2,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1215,1215,5,8,0,0,1,0,7,0,0,9,2,0,0
1215,0,6,0,0,0,0,0,0,5,5,6,2,9,0,0,0,8,0,0,2,0,0,0,2,4,4,0,0,0,2,0,2,1216,1216,0,2,0,0,1,0,4,3,0,3,0,0,5
1216,0,6,0,0,0,0,0,0,2,6,4,2,0,0,6,0,5,1,1,0,1,0,0,4,1,4,1,0,5,1,0,1,1217,1217,0,5,0,2,1,0,1,3,3,4,0,0,1
1217,0,0,0,0,2,0,0,0,2,5,7,3,5,2,4,0,5,1,0,2,2,0,0,2,0,2,0,0,6,0,0,1,1218,1218,0,4,0,0,2,0,3,1,0,6,0,2,0
1218,0,0,0,0,0,0,0,0,3,4,9,2,0,0,7,0,8,2,0,0,0,0,0,6,0,0,0,0,4,0,0,2,1219,1219,0,3,0,0,1,3,0,4,0,7,0,0,5
1219,0,0,0,0,2,0,0,0,4,2,6,4,1,2,6,0,3,2,1,1,1,0,0,2,1,4,1,0,5,0,0,2,1220,1220,0,3,0,1,1,0,1,5,1,4,0,0,3
1220,4,0,0,0,4,0,0,0,4,5,6,3,0,2,5,0,9,0,0,0,0,0,0,4,0,4,0,0,3,0,0,2,1221,1221,0,2,0,0,1,0,0,5,0,3,0,0,6
1221,0,6,0,0,2,0,0,0,4,5,9,2,0,2,4,0,9,4,0,0,0,0,0,1,4,3,0,0,6,0,0,0,1222,1222,0,4,0,3,1,0,3,0,0,6,0,0,1
1222,0,6,0,0,0,0,0,0,6,3,3,3,3,0,4,0,3,5,1,4,2,0,0,2,1,2,1,0,4,0,0,1,1223,1223,2,4,0,2,1,0,4,1,1,7,0,0,1
1223,0,6,0,0,4,0,0,0,3,1,6,3,7,2,4,0,9,2,1,4,1,0,0,4,2,1,1,0,5,0,0,2,1224,1224,4,4,0,1,1,0,2,2,2,6,0,0,2
1224,0,0,0,0,6,0,0,0,8,2,2,3,9,1,2,0,2,2,0,6,4,0,0,5,0,0,3,0,3,0,0,4,1225,1225,4,6,0,2,1,0,4,0,2,5,2,3,1
1225,0,0,0,0,0,0,0,0,7,0,6,2,2,0,4,0,2,9,1,4,0,0,0,4,4,1,1,0,3,0,0,2,1226,1226,0,3,0,1,1,0,1,0,0,6,0,0,5
1226,0,0,0,0,0,0,0,0,7,0,4,4,5,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1227,1227,2,5,0,2,1,0,5,5,0,9,0,0,0
1227,0,0,0,0,3,0,0,0,7,1,2,3,7,2,1,0,2,3,0,7,0,0,0,1,0,0,0,0,3,0,0,3,1228,1228,5,5,0,0,1,0,3,2,2,6,0,0,2
1228,0,6,0,0,0,0,0,0,1,2,5,2,4,0,3,0,7,3,0,3,1,0,0,3,4,3,1,0,3,0,0,0,1229,1229,2,3,0,1,1,0,2,3,1,6,0,1,3
1229,0,5,0,0,0,0,0,0,5,3,6,3,7,0,3,0,9,4,1,4,1,0,0,0,1,2,2,0,4,0,0,2,1230,1230,2,5,0,0,2,0,2,0,3,5,1,1,1
1230,0,6,0,0,0,0,0,0,3,0,6,3,7,0,4,0,10,1,1,6,1,0,0,4,0,0,0,0,2,5,0,2,1231,1231,2,3,0,1,1,0,2,2,1,7,0,0,5
1231,0,0,0,0,0,0,0,0,1,3,6,2,2,0,5,0,7,3,2,1,1,0,0,2,4,3,1,0,4,1,0,0,1232,1232,1,2,0,1,1,3,1,3,0,6,0,0,5
1232,0,0,0,0,1,0,0,0,3,5,5,2,0,0,2,0,5,4,5,0,0,0,0,5,2,2,2,0,6,0,0,2,1233,1233,0,4,0,4,1,0,3,0,0,5,0,0,0
1233,0,6,0,0,4,0,0,0,3,2,7,3,8,2,3,0,8,2,0,1,1,0,0,2,1,1,0,0,4,1,0,0,1234,1234,1,4,0,1,1,0,5,5,0,8,0,0,0
1234,0,5,0,0,1,0,0,0,3,3,4,2,2,0,6,0,8,4,2,4,3,0,0,2,3,2,0,0,4,0,0,2,1235,1235,0,4,0,0,1,0,4,2,0,5,0,2,2
1235,0,6,0,0,6,1,0,0,5,3,7,3,5,0,3,0,8,2,1,2,0,0,0,4,1,1,0,0,5,3,0,3,1236,1236,1,4,0,1,1,0,1,2,2,6,0,0,2
1236,6,0,0,0,0,0,0,0,8,0,5,2,5,0,3,0,1,4,0,5,0,0,0,5,0,4,1,0,3,0,0,2,1237,1237,5,5,0,1,1,0,3,0,2,5,1,0,2
1237,0,6,0,0,4,0,0,0,1,4,6,2,3,0,2,0,6,3,2,1,1,0,0,5,3,3,0,0,2,0,0,1,1238,1238,1,3,0,3,1,0,3,2,0,6,0,1,4
1238,0,0,0,0,1,0,0,0,2,3,6,4,2,2,4,0,5,5,1,0,1,0,0,2,1,1,0,0,6,0,0,1,1239,1239,0,3,0,1,1,0,2,1,0,8,0,0,2
1239,0,6,0,0,0,0,0,0,3,1,2,2,1,0,4,0,5,7,1,2,2,0,0,4,3,3,0,0,6,1,1,1,1240,1240,1,3,0,1,1,0,1,2,1,6,0,1,3
1240,0,6,0,0,0,0,0,0,3,3,4,3,1,0,3,0,8,3,1,3,2,0,0,4,2,3,1,0,4,1,0,0,1241,1241,2,3,0,2,1,0,3,2,0,6,0,1,3
1241,0,5,0,0,4,0,0,0,3,3,2,2,7,1,0,0,8,4,0,4,1,0,0,3,3,3,0,0,5,0,0,2,1242,1242,0,4,0,0,1,0,0,0,2,4,0,3,3
1242,0,6,0,0,4,0,0,0,7,0,2,3,9,2,2,0,2,5,0,7,5,0,0,3,0,0,2,0,5,0,0,2,1243,1243,4,7,0,0,1,0,0,0,4,7,0,0,0
1243,0,5,0,0,0,0,0,0,4,3,7,2,0,0,5,0,9,2,0,0,1,0,0,1,4,2,0,0,2,0,0,0,1244,1244,2,2,0,1,1,0,0,3,0,7,0,0,7
1244,0,0,0,0,0,0,0,0,8,2,4,2,8,2,5,0,1,3,0,2,3,0,0,3,3,2,0,0,3,0,0,1,1245,1245,5,5,0,0,1,0,4,0,1,6,1,0,2
1245,0,0,0,0,1,0,0,0,2,6,6,2,3,2,5,0,5,2,1,0,1,0,0,2,4,2,0,0,3,0,0,2,1246,1246,0,3,0,1,1,0,3,2,0,6,0,0,4
1246,0,6,0,0,4,0,0,0,8,0,4,4,9,2,5,0,3,3,0,2,2,0,0,3,0,0,2,0,5,0,0,0,1247,1247,2,4,0,2,1,0,4,5,0,9,0,0,0
1247,0,0,0,0,0,0,0,0,6,2,6,1,8,0,4,0,1,2,1,4,0,0,0,1,8,1,1,0,1,0,0,2,1248,1248,5,6,0,1,1,4,1,0,4,6,0,0,4
1248,0,5,0,0,0,0,0,0,5,6,6,2,4,0,3,0,8,2,1,4,0,0,0,4,3,0,0,0,2,0,0,0,1249,1249,0,5,0,1,1,0,3,2,3,9,0,0,2
1249,0,6,0,0,3,0,0,0,2,0,7,2,0,1,4,0,7,3,0,0,0,0,0,4,4,4,0,0,2,0,0,0,1250,1250,0,2,0,0,1,3,2,6,0,5,0,0,6
1250,5,0,0,7,4,0,0,0,4,0,0,4,5,2,4,0,10,0,1,4,5,0,0,4,2,1,1,0,0,4,0,2,1251,1251,0,6,0,1,1,0,9,0,0,6,0,5,0
1251,0,0,0,0,0,0,0,0,1,5,5,1,7,0,3,0,7,0,0,4,2,0,0,4,5,2,0,0,4,4,0,2,1252,1252,0,4,0,0,2,4,4,0,0,5,0,0,2
1252,0,6,0,0,4,0,0,0,7,1,4,3,9,2,3,0,3,5,2,4,2,0,0,2,1,0,0,0,4,0,0,0,1253,1253,1,4,0,0,1,0,4,2,0,9,0,0,2
1253,0,6,0,0,4,0,0,0,8,0,3,4,8,2,3,0,3,3,1,4,2,0,0,3,1,1,0,0,5,0,0,0,1254,1254,4,4,0,2,1,0,4,2,0,8,0,0,0
1254,0,6,0,0,3,0,0,0,4,2,5,3,8,0,2,0,10,3,2,3,2,0,0,3,0,0,2,0,2,2,0,2,1255,1255,3,3,0,2,1,0,2,1,2,7,0,0,5
1255,0,6,0,0,2,0,0,0,1,6,8,2,0,2,6,0,7,1,0,0,1,0,0,4,4,4,2,0,3,0,0,0,1256,1256,0,2,0,1,1,0,1,2,1,5,0,0,6
1256,0,0,0,0,4,0,0,0,3,2,7,3,4,2,5,0,8,3,0,2,1,0,0,3,0,2,0,0,4,0,0,1,1257,1257,1,4,0,0,1,0,3,4,1,6,0,0,2
1257,0,6,0,0,4,0,0,0,3,3,5,2,2,2,5,0,5,4,4,0,0,0,0,7,1,4,0,0,5,0,0,1,1258,1258,0,3,0,1,1,0,2,2,0,4,0,0,3
1258,0,5,0,0,0,0,0,0,4,5,4,3,0,0,1,0,9,3,0,1,1,0,0,1,2,1,3,0,5,0,0,1,1259,1259,1,3,0,1,1,0,2,1,1,8,0,0,3
1259,0,5,0,5,5,0,0,0,3,0,0,3,9,2,3,0,9,2,3,5,5,0,0,4,0,0,0,0,0,0,0,3,1260,1260,7,7,0,0,1,0,5,0,4,6,0,0,0
1260,0,6,0,0,0,0,0,0,2,3,3,2,0,0,4,0,5,6,2,1,1,0,0,5,4,4,0,0,1,0,0,0,1261,1261,0,2,0,2,1,0,1,1,0,5,0,0,7
1261,0,0,0,4,4,0,0,0,1,4,9,2,0,2,7,0,7,2,0,0,0,0,0,6,0,0,0,0,4,0,0,2,1262,1262,0,3,0,0,1,0,0,4,0,7,0,0,5
1262,0,0,0,0,0,0,0,0,6,1,1,3,2,0,4,0,2,4,0,4,4,0,0,4,1,2,1,0,1,0,0,1,1263,1263,4,5,1,0,1,0,8,0,0,6,0,0,1
1263,0,0,0,0,0,0,0,0,6,4,0,3,0,0,5,0,3,0,1,1,9,0,0,4,0,2,1,0,4,0,0,2,1264,1264,5,5,0,1,1,3,5,0,0,6,0,0,0
1264,0,5,0,0,4,0,0,0,3,2,7,3,7,2,2,0,8,2,2,0,0,3,0,4,0,0,0,0,5,0,0,4,1265,1265,0,4,0,0,2,0,4,4,0,5,0,2,0
1265,0,6,0,0,0,0,0,0,3,3,7,3,8,0,4,0,7,3,0,2,1,0,0,3,0,2,2,0,7,0,0,2,1266,1266,2,3,0,0,1,0,2,3,0,5,0,0,0
1266,0,0,0,0,0,0,0,0,7,1,2,3,9,0,1,0,2,5,2,5,4,0,0,2,0,0,2,0,2,0,0,0,1267,1267,3,5,1,2,1,0,7,2,0,9,0,0,1
1267,0,0,0,0,0,0,0,0,3,6,8,4,8,0,4,0,7,1,0,2,1,0,0,2,0,2,2,0,8,0,0,2,1268,1268,1,3,0,0,1,0,1,2,0,5,0,0,0
1268,0,6,0,0,4,0,0,0,8,1,2,3,9,2,3,0,1,2,1,6,4,0,0,4,1,0,1,0,3,0,0,3,1269,1269,6,5,0,2,1,0,4,1,2,6,0,0,1
1269,0,0,0,0,4,0,0,0,7,2,4,4,5,2,0,0,3,5,0,3,0,0,0,0,0,2,2,0,9,0,0,1,1270,1270,0,3,0,2,1,0,0,2,0,7,0,0,0
1270,0,6,0,0,4,0,0,0,1,4,7,2,5,2,2,0,7,3,0,0,0,0,0,4,3,2,1,0,7,0,0,1,1271,1271,1,3,0,3,1,0,2,3,0,6,0,0,1
1271,0,6,0,0,4,0,0,0,8,0,0,3,9,2,0,0,3,2,0,7,6,0,0,3,0,0,0,0,0,0,0,2,1272,1272,6,5,0,2,1,0,7,0,2,7,0,2,0
1272,0,0,0,0,0,0,0,0,7,1,2,3,7,0,2,0,2,2,0,5,4,0,0,2,1,1,1,0,1,0,0,3,1273,1273,5,6,0,2,1,3,5,2,3,6,0,1,1
1273,0,0,0,0,0,0,0,0,7,1,2,3,8,0,4,0,2,3,2,5,2,0,0,3,0,3,1,0,1,0,0,0,1274,1274,5,6,0,1,1,3,6,1,2,6,1,1,1
1274,0,0,0,0,0,0,0,0,6,2,4,2,5,0,5,0,1,2,2,3,3,0,0,4,2,3,0,0,3,0,0,2,1275,1275,6,4,0,0,1,0,3,0,1,5,0,0,3
1275,0,5,0,0,4,0,0,0,2,1,5,2,4,2,5,0,5,3,1,2,0,0,0,1,5,3,0,0,3,0,0,0,1276,1276,0,2,0,0,1,0,0,6,0,6,0,0,6
1276,0,0,0,0,0,0,0,0,5,4,6,4,0,0,2,0,9,2,0,1,1,0,0,3,1,1,2,0,6,0,0,1,1277,1277,1,4,0,2,1,0,2,4,2,8,0,0,1
1277,0,0,0,0,0,0,0,0,1,4,8,2,0,2,3,0,7,1,0,7,1,0,0,6,0,1,4,0,0,0,0,2,1278,1278,0,4,0,2,1,0,3,4,1,6,0,0,6
1278,0,6,0,0,4,0,0,0,1,2,7,1,1,2,0,0,6,3,0,0,2,0,0,2,7,9,2,0,5,1,0,0,1279,1279,2,2,0,2,1,0,0,3,0,0,0,0,4
1279,0,6,0,0,0,0,0,0,8,1,8,5,8,0,3,0,2,1,1,3,0,0,0,1,0,2,1,0,0,1,0,1,1280,1280,8,5,0,1,1,0,9,0,0,6,0,0,0
1280,0,0,0,0,0,0,0,0,7,5,5,2,0,0,2,0,2,4,0,4,0,0,0,5,2,2,0,0,4,0,0,0,1281,1281,0,3,0,0,1,0,2,1,0,7,0,0,4
1281,0,5,0,0,0,0,0,0,5,0,0,1,0,0,6,0,8,5,0,3,0,0,0,3,6,0,0,0,6,0,0,0,1282,1282,4,2,0,3,1,0,0,0,0,9,0,0,3
1282,0,0,0,0,0,0,0,0,4,0,7,3,7,0,3,0,9,2,2,2,0,0,0,2,2,0,0,0,9,0,0,0,1283,1283,0,3,0,0,1,0,0,7,0,9,0,0,0
1283,0,0,0,0,0,0,0,0,1,5,7,2,0,0,3,0,7,4,0,0,0,0,0,4,4,2,0,0,1,0,0,0,1284,1284,0,2,1,2,1,0,1,0,0,7,0,0,8
1284,0,0,0,0,0,0,0,0,6,1,5,3,6,0,1,0,3,2,0,4,0,0,0,4,0,1,0,0,0,2,0,2,1285,1285,3,6,0,0,1,0,7,2,2,6,0,1,0
1285,0,0,0,0,3,0,0,0,1,6,8,2,0,0,2,0,7,3,0,0,0,0,0,4,3,1,0,0,1,0,0,0,1286,1286,0,2,0,1,1,0,1,0,0,8,0,0,7
1286,0,0,0,0,3,0,0,0,3,2,5,4,7,0,4,0,8,5,1,0,0,0,0,1,0,0,0,0,7,0,0,4,1287,1287,0,4,1,1,2,0,2,2,1,5,0,0,1
1287,0,6,0,0,3,0,0,0,3,1,7,2,6,2,2,0,8,4,0,2,0,0,0,7,0,0,0,0,5,0,0,1,1288,1288,0,4,0,0,1,0,4,4,0,8,0,1,0
1288,0,6,0,0,0,0,0,0,4,2,5,2,6,2,4,0,8,3,1,2,2,0,0,6,1,5,0,0,3,2,0,0,1289,1289,1,6,0,1,1,0,1,3,3,4,2,0,2
1289,0,0,0,0,2,0,0,0,3,4,3,2,2,0,2,0,5,2,2,1,2,0,0,4,4,3,0,0,3,0,0,1,1290,1290,3,3,0,2,2,0,3,1,0,6,0,1,4
1290,0,0,0,4,0,0,0,0,3,1,2,2,1,0,4,0,5,7,1,2,2,0,0,4,3,3,0,0,6,1,0,1,1291,1291,1,3,0,1,1,0,1,2,1,6,0,1,3
1291,0,6,0,0,0,0,0,0,5,4,4,3,8,0,0,0,9,0,0,4,4,0,0,2,0,0,2,0,3,0,0,2,1292,1292,4,5,0,1,1,0,2,2,3,7,0,0,2
1292,0,0,0,0,2,0,0,0,5,2,9,4,6,2,4,0,8,3,0,3,0,0,0,2,2,2,1,0,9,1,0,1,1293,1293,2,4,0,1,1,0,0,3,0,6,0,1,0
1293,0,0,0,0,0,0,0,0,6,1,1,3,4,2,1,0,1,5,0,5,3,0,0,2,2,3,0,0,4,0,0,4,1294,1294,4,4,0,0,1,0,4,1,0,2,0,0,1
1294,0,0,0,4,2,0,0,0,3,4,6,2,0,0,4,0,8,3,1,2,0,0,0,2,1,2,0,0,2,0,0,0,1295,1295,0,2,0,3,1,0,1,3,0,7,0,0,7
1295,0,0,0,0,0,0,0,0,7,0,6,2,2,0,4,0,2,9,1,4,0,0,0,4,4,1,1,0,3,0,0,2,1296,1296,0,3,0,1,1,3,1,0,0,6,0,0,5
1296,0,6,0,0,0,0,0,0,6,1,1,2,3,2,5,0,1,2,0,6,3,0,0,6,2,0,0,0,4,0,0,2,1297,1297,6,5,0,0,1,0,4,0,1,7,0,1,2
1297,6,5,0,1,4,0,0,0,3,2,9,3,6,2,2,0,8,3,1,2,0,0,0,3,0,2,1,0,4,0,0,1,1298,1298,2,6,0,2,1,0,0,3,5,7,0,0,0
1298,0,0,0,0,7,0,0,0,4,2,0,2,9,0,5,0,8,7,2,4,0,0,0,9,0,2,2,0,0,0,0,1,1299,1299,1,6,0,1,1,0,9,0,0,7,0,0,0
1299,0,5,0,0,3,0,0,0,3,1,6,3,7,2,3,0,8,4,1,2,0,0,0,5,0,3,1,0,8,4,0,1,1300,1300,0,3,0,2,1,0,0,0,0,6,0,0,1
1300,0,0,0,0,0,0,0,0,4,5,7,2,0,0,2,0,9,1,2,2,0,0,0,4,4,3,0,0,3,0,0,0,1301,1301,0,2,0,4,1,0,1,3,0,6,0,0,6
1301,0,0,0,0,4,0,0,0,3,5,4,4,0,0,5,0,8,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,1302,1302,0,2,0,1,1,0,0,4,0,5,0,0,9
1302,0,6,0,0,4,0,0,0,3,3,6,3,7,2,4,0,8,2,0,2,1,0,0,2,3,3,0,0,3,2,0,1,1303,1303,0,3,0,0,1,0,3,4,0,5,0,0,3
1303,0,6,0,0,4,0,0,0,3,3,7,3,5,0,3,0,8,2,1,2,0,0,0,4,1,1,0,0,5,3,0,3,1304,1304,1,4,0,1,1,0,1,2,2,6,0,0,2
1304,0,6,0,0,4,0,0,0,8,4,4,3,3,2,4,0,1,0,2,4,3,0,0,6,0,2,2,0,4,0,0,2,1305,1305,4,5,0,0,1,0,0,2,0,5,2,0,4
1305,0,0,0,3,0,0,0,0,5,3,4,3,1,0,3,0,9,3,1,3,2,0,0,4,2,3,1,0,4,1,0,0,1306,1306,2,3,0,2,1,0,3,2,0,6,0,1,3
1306,0,0,0,0,3,0,0,0,2,3,6,3,1,2,8,0,5,2,4,1,2,0,0,3,2,2,1,0,3,0,0,1,1307,1307,1,6,0,0,2,0,3,4,2,7,1,1,2
1307,0,0,0,0,4,0,0,0,1,1,5,3,5,2,3,0,7,5,1,4,2,0,0,5,2,2,1,0,3,1,0,0,1308,1308,1,4,0,1,1,0,4,3,1,7,0,1,2
1308,0,0,0,3,0,0,0,0,7,0,6,3,9,0,9,0,2,0,3,9,0,0,0,4,0,0,0,0,4,0,0,3,1309,1309,9,4,0,0,1,0,4,0,0,6,1,0,2
1309,0,0,0,0,3,0,0,0,6,1,3,3,7,0,5,0,8,5,0,4,3,0,0,5,0,0,0,0,2,0,0,4,1310,1310,2,8,0,0,1,0,3,2,2,5,3,0,0
1310,0,0,0,0,2,0,0,0,4,3,8,4,0,2,4,0,9,4,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1311,1311,2,3,0,4,1,0,5,1,0,7,0,0,4
1311,0,6,0,0,3,0,0,0,6,1,4,2,8,2,3,0,1,2,1,4,4,0,0,4,4,3,1,0,3,0,0,1,1312,1312,4,6,0,2,1,0,3,2,3,5,1,2,1
1312,5,0,0,0,3,0,0,0,3,6,8,4,8,2,4,0,7,1,0,2,1,0,0,2,0,2,2,0,8,0,0,2,1313,1313,1,3,0,0,1,0,1,2,0,5,0,0,0
1313,0,0,0,0,4,0,0,0,3,2,5,2,7,2,4,0,7,4,1,2,0,0,0,3,3,4,1,0,3,1,0,1,1314,1314,1,3,0,1,1,0,3,2,0,5,0,1,3
1314,0,6,0,0,0,0,0,0,3,2,5,3,9,0,2,0,8,4,0,3,0,0,0,4,1,2,0,0,5,0,0,1,1315,1315,1,4,0,1,1,0,4,2,0,7,0,0,0
1315,0,0,0,0,0,0,0,0,3,3,5,3,5,0,4,0,8,0,2,4,0,0,0,3,0,0,0,0,2,2,0,2,1316,1316,2,5,0,0,1,4,3,4,3,7,0,0,2
1316,0,0,0,0,0,0,0,0,8,0,2,3,9,0,5,0,1,0,1,7,5,0,0,4,2,2,2,0,2,0,0,5,1317,1317,8,6,0,2,1,0,5,0,2,3,1,1,0
1317,0,0,0,0,4,0,0,0,4,2,5,2,3,0,3,0,8,3,2,2,1,0,0,4,2,2,2,0,4,0,0,1,1318,1318,1,3,0,2,1,0,3,3,1,7,0,1,3
1318,0,0,0,0,4,0,0,0,4,2,2,3,3,0,4,0,3,4,1,3,3,0,0,3,2,2,2,0,3,1,0,1,1319,1319,3,4,0,2,1,0,5,2,1,7,0,1,1
1319,4,0,0,0,4,0,0,0,8,0,0,3,9,2,0,0,2,7,2,2,2,0,0,6,0,0,0,0,6,0,0,2,1320,1320,2,4,0,2,1,0,3,0,0,7,0,0,0
1320,0,0,0,0,0,0,0,0,3,3,8,2,8,0,3,0,8,1,2,2,1,0,0,6,1,2,1,0,3,2,0,4,1321,1321,1,3,0,2,1,0,3,4,0,4,1,1,4
1321,0,0,0,0,3,0,0,0,5,0,2,2,9,0,7,0,8,0,0,7,3,0,0,3,5,0,0,0,2,0,0,0,1322,1322,7,4,0,0,1,0,5,2,0,9,0,0,2
1322,0,0,0,0,4,0,0,0,3,0,8,2,8,0,1,0,8,1,0,0,0,0,0,7,0,0,0,0,1,4,0,2,1323,1323,1,2,0,0,1,0,2,4,0,7,0,0,7
1323,0,6,0,0,4,0,0,0,6,2,6,3,3,0,3,0,1,2,1,2,2,0,0,4,2,3,1,0,4,1,0,1,1324,1324,2,3,0,1,1,0,2,3,1,6,0,1,3
1324,0,0,0,0,4,0,0,0,2,2,5,3,7,2,4,0,7,4,1,2,1,0,0,4,1,5,0,0,2,1,0,0,1325,1325,3,6,0,1,1,2,2,1,4,4,1,0,2
1325,0,0,0,0,4,0,0,0,6,2,6,2,4,0,5,0,8,1,2,2,0,0,0,5,3,1,0,0,5,5,0,5,1326,1326,1,4,0,2,2,0,1,3,2,4,0,0,2
1326,0,5,0,0,0,0,0,0,2,5,6,2,1,0,3,0,5,2,1,3,0,0,0,4,2,3,0,0,4,1,0,1,1327,1327,1,3,0,2,1,0,1,2,0,6,0,0,4
1327,0,6,0,0,3,0,0,0,3,1,2,3,9,2,3,0,10,3,3,6,1,0,0,5,0,0,0,0,4,3,0,5,1328,1328,3,5,0,0,1,0,4,0,2,4,0,0,0
1328,0,6,0,0,6,1,0,0,3,0,6,3,9,0,0,0,8,2,0,6,0,6,0,2,0,0,0,0,5,0,0,3,1329,1329,3,4,0,0,1,0,4,5,0,6,0,0,0
1329,0,0,0,0,3,0,0,0,5,3,6,3,9,2,0,0,9,0,0,3,0,0,0,3,0,2,0,0,4,0,0,2,1330,1330,4,3,0,0,1,0,2,3,0,6,0,0,3
1330,0,6,0,0,3,0,0,0,1,5,9,4,0,0,0,0,7,0,0,2,0,3,0,0,0,4,0,0,0,2,0,2,1331,1331,0,1,0,0,1,0,0,3,0,3,0,0,9
1331,0,0,0,0,2,0,0,0,3,4,3,2,2,1,2,0,5,2,2,1,2,0,0,4,4,3,0,0,3,0,0,1,1332,1332,3,3,0,2,2,0,3,1,0,6,0,1,4
1332,0,0,0,0,3,0,0,0,6,4,5,3,5,0,2,0,8,5,1,0,0,0,0,4,0,0,0,0,5,0,0,1,1333,1333,0,4,0,1,1,0,2,1,2,8,0,0,2
1333,0,6,0,0,4,0,0,0,7,1,2,4,8,2,3,0,2,4,1,4,3,0,0,2,0,2,1,0,3,0,0,0,1334,1334,2,6,0,1,1,0,4,3,2,7,1,1,1
1334,0,6,0,0,2,0,0,0,3,4,9,4,0,0,3,0,8,0,1,2,0,0,0,0,0,2,1,0,4,0,0,2,1335,1335,0,4,0,2,1,0,5,5,0,6,0,0,0
1335,0,0,0,0,0,0,0,0,2,6,9,2,0,0,4,0,7,3,0,0,0,0,0,3,4,3,0,0,5,0,0,0,1336,1336,0,3,1,3,1,0,3,0,0,6,0,0,2
1336,0,0,0,3,4,0,0,0,5,1,4,3,5,2,4,0,9,2,1,4,2,0,0,4,2,1,1,0,3,2,0,2,1337,1337,3,4,0,1,1,0,3,2,2,6,1,1,3
1337,0,6,0,0,0,0,0,0,4,2,5,3,7,0,2,0,8,4,1,4,1,0,0,3,2,3,1,0,4,1,0,2,1338,1338,2,4,0,1,1,0,3,2,1,5,1,1,2
1338,0,0,0,0,4,0,0,0,3,3,5,4,0,2,0,0,8,3,0,2,2,0,0,0,0,3,0,0,2,0,0,0,1339,1339,2,3,0,2,1,0,3,2,0,6,0,0,5
1339,0,6,0,0,0,0,0,0,4,0,4,2,1,0,5,0,3,3,0,1,2,0,0,2,4,5,1,0,3,0,0,1,1340,1340,3,2,0,0,1,0,1,4,1,4,1,1,6
1340,0,0,0,0,3,1,0,0,3,5,7,3,8,0,1,0,8,2,0,2,1,0,0,3,2,2,0,0,5,2,0,0,1341,1341,1,4,0,2,1,0,4,1,0,7,0,0,0
1341,0,0,0,0,0,0,0,0,3,4,9,3,4,0,6,0,9,0,0,0,0,0,0,4,0,3,0,0,5,0,0,3,1342,1342,0,2,0,0,1,0,0,5,0,5,0,0,4
